name,type,address,postcode,telephone,website,area_name,area_code,lon,lat
Timperley Health Centre - Westwood,General Practice,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,01619803751,,Trafford,E08000009,-2.323566,53.397228
Staveleigh Medical Centre,General Practice,"King Street, Stalybridge",SK15 2AE,01613048009,,Tameside,E08000008,-2.058251,53.484571
Deane Medical Centre,General Practice,"155-157 Deane Road, Bolton",BL3 5AH,01204525526,http://www.deanemedicalcentre.co.uk,Bolton,E08000001,-2.441983,53.572699
The Mazhari and Khan Practice,General Practice,"Clayton Health Centre, 89 North Road, Clayton, Manchester",M11 4EJ,01612231658,,Manchester,E08000003,-2.184157,53.484308
Whittaker Lane Medical Centre,General Practice,"Daisy Bank, Whittaker Lane, Prestwich, Manchester",M25 1EX,01617731580,http://www.wlmc.co.uk,Bury,E08000002,-2.268645,53.528488
Failsworth Group Practice,General Practice,"Failsworth District Centre, Ashton Road West, Failsworth, Manchester",M35 0AD,01616826297,,Oldham,E08000004,-2.156747,53.509855
New Moston Dental Centre,Dentist,"209-211 Moston Lane East, Manchester",M40 3HY,01616812483,http://www.newmostondental.com,Manchester,E08000003,-2.167759,53.521994
Smiles Better,Dentist,"243 Bury New Road, Whitefield, Manchester",M45 8QP,01617962404,http://www.theuksmilecentre.co.uk,Bury,E08000002,-2.296823,53.55231
Pall Mall Medical,General Practice,"61a King Street, Manchester",M2 4PD,01618322111,http://www.pallmallmedical.co.uk,Manchester,E08000003,-2.242879,53.481057
The Limes Medical Practice,General Practice,"8-12 Hodge Road, Worsley, Manchester",M28 3AT,01617908621,,Salford,E08000006,-2.397527,53.522942
Medlock Medical Practice  Dr Hossain & Dr Chauhan,General Practice,"Failsworth District Centre, Ashton Road West, Failsworth, Manchester",M35 0AD,01616811401,,Oldham,E08000004,-2.156747,53.509855
Ellenbrook Medical Practice,General Practice,"14 Morston Close, Worsley, Manchester",M28 1PB,01617039091,http://www.ellenbrooksurgery.co.uk,Salford,E08000006,-2.413552,53.511185
Longford Street Medical Centre,General Practice,"Longford Street, Heywood",OL10 4NH,01706621417,,Rochdale,E08000005,-2.218524,53.594259
Middleton Health Centre,General Practice,"Unit F1, Middleton Shopping Centre, Limetrees Road, Middleton, Manchester",M24 4EL,01616557434,http://www.middletonhealthcentre.org.uk/,Rochdale,E08000005,-2.201051,53.548242
Hawthorn Medical Centre,General Practice,"Unit K, Fallowfield Retail Park, Birchfields Road, Manchester",M14 6FS,01612206080,http://www.hawthornmedicalcentre.org,Manchester,E08000003,-2.204544,53.443216
Middleton Bank Dental,Dentist,"1 Long Street, Middleton, Manchester",M24 6TE,07770629573,,Rochdale,E08000005,-2.198281,53.550142
Kirby - Crompton Health Centre,General Practice,"Crompton Health Centre, 501 Crompton Way, Bolton",BL1 8UP,01204463111,http://www.drkirbyandpartners.co.uk,Bolton,E08000001,-2.415226,53.597486
M Russell Dental Practice,Dentist,"329 Wellington Road North, Stockport",SK4 4QG,01614324768,,Stockport,E08000007,-2.178678,53.428964
The Uplands Medical Practice,General Practice,"Bury New Road, Whitefield, Manchester",M45 8GH,01617668221,http://www.theuplandsmp.nhs.uk,Bury,E08000002,-2.295815,53.548583
Stonehill Medical Centre,General Practice,"Piggott Street, Farnworth, Bolton",BL4 9QZ,01204573445,http://www.ehealthservice.co.uk/bolton/stonehill,Bolton,E08000001,-2.402444,53.543635
St George's Medical Centre,General Practice,"St Georges Drive, Moston, Manchester",M40 5HP,01618703449,,Manchester,E08000003,-2.189031,53.509666
Dr Ahmad and Partners,General Practice,"Platt Bridge Health Centre, Rivington Avenue, Platt Bridge, Wigan",WN2 5NG,01942482330,,Wigan,E08000010,-2.595925,53.522279
St Andrews Medical Practice 2,General Practice,"30 Russell Street, Eccles, Manchester",M30 0NU,01617075500,http://www.standrewsmc.co.uk,Salford,E08000006,-2.339619,53.484875
The Village Surgery,General Practice,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,01619039010,,Trafford,E08000009,-2.323566,53.397228
Hattersley Group Practice,General Practice,"Hattersley Health Centre, Hattersley Road East, Hattersley, Hyde",SK14 3EH,01613684161,,Tameside,E08000008,-2.027426,53.450228
St Andrews Medical Practice 4,General Practice,"30 Russell Street, Eccles, Manchester",M30 0NU,01617075500,,Salford,E08000006,-2.339619,53.484875
Wilmslow Road Surgery,General Practice,"Wilmslow Road Medical Centre, 156 Wilmslow Road, Rusholme, Manchester",M14 5LQ,01612242452,,Manchester,E08000003,-2.222822,53.452153
Premier Health Team,General Practice,"The Bridgewater Medical Centre, Henry Street, Leigh",WN7 2PE,01942481851,http://www.premierhealthteam.org,Wigan,E08000010,-2.511927,53.493519
Dr Maung and Partners,General Practice,"Leigh Health Centre, The Avenue, Leigh",WN7 1HR,01942483488,http://www.grameresurgery.co.uk,Wigan,E08000010,-2.511455,53.503236
Clarendon Surgery,General Practice,"Pendleton Gateway, 1 The Broadwalk, Salford",M6 5FX,01612117373,,Salford,E08000006,-2.284742,53.488361
Ribblesdale Dr Britton & Partners,General Practice,"Townside Primary Care Centre, Knowsley Place, 1 Knowsley Place, Knowsley Street, Bury",BL9 0SN,01617621650,http://www.ribblesdalemc.nhs.uk,Bury,E08000002,-2.29898,53.59031
Block Lane Surgery,General Practice,"The Surgery, 158 Block Lane, Chadderton, Oldham",OL9 7SG,01616202321,http://www.blocklanesurgery.co.uk,Oldham,E08000004,-2.139039,53.535037
Littletown Family Medical Practice,General Practice,"53 Manchester Road, Oldham",OL8 4LR,01616245457,http://www.littletownfamilymedical.nhs.uk,Oldham,E08000004,-2.134298,53.529137
Ashville Surgery,General Practice,"171 Upper Chorlton Road, Whalley Range, Manchester",M16 9RT,01618814293,http://www.ashvillesurgery.nhs.uk,Manchester,E08000003,-2.268044,53.452519
Medlock Vale Medical Practice,General Practice,"58 Ashton Road, Droylsden, Manchester",M43 7BW,01613701610,,Tameside,E08000008,-2.142502,53.479062
Sullivan Way Surgery,General Practice,"Sullivan Way, Scholes, Wigan",WN1 3TB,01942243649,http://www.sullivanwaysurgery.co.uk,Wigan,E08000010,-2.622534,53.549154
Sharma and Partners,General Practice,"Medicentre, 185 Wigan Road, Ashton-in-Makerfield, Wigan",WN4 9SL,01942483754,http://www.themedicentre.co.uk,Wigan,E08000010,-2.643055,53.494018
Lever Chambers 2,General Practice,"Lever Chambers Centre for Health,, Ashburner Street,, Bolton",BL1 1SQ,01204462660,,Bolton,E08000001,-2.431198,53.576864
Castleton Health Centre,General Practice,"2 Elizabeth Street, Castleton, Rochdale",OL11 3HY,01706658905,http://www.castletonhealthcentre.co.uk,Rochdale,E08000005,-2.18229,53.597034
Ashcroft Surgery,General Practice,"803 Stockport Road, Levenshulme, Manchester",M19 3BS,01612241329,,Manchester,E08000003,-2.19117,53.445449000000004
Dental Surgery,Dentist,"Dental Surgery, 71 Sandy Lane, Prestwich, Manchester",M25 9PS,01617732762,,Bury,E08000002,-2.288298,53.523642
Argyle Street Medical Centre,General Practice,"141 Argyle Street, Heywood",OL10 3SD,01706366135,http://www.argylestreetmedicalcentre.co.uk,Rochdale,E08000005,-2.239335,53.58737
Walkden Gateway,General Practice,"2 Smith street,Walkden, Manchester",M28 3EZ,01612117175,,Salford,E08000006,-2.398541,53.524898
Salford Medical Centre 1,General Practice,"Salford Medical Centre(1), 194-198 Langworthy Road, Salford",M6 5PP,01617361166,http://www.salfordmedicalcentre.nhs.uk,Salford,E08000006,-2.294577,53.487206
Dearden Avenue Medical Practice,General Practice,"1A Dearden Avenue, Little Hulton, Manchester",M38 9GH,01612126262,,Salford,E08000006,-2.418615,53.533827
GTD Healthcare Head Office,General Practice,"New Century House, Progress Way, Denton, Manchester",M34 2GP,0161337346,http://gtdhealthcare.co.uk/,Tameside,E08000008,-2.134034,53.450605
"Dr Patel, Kamath and Partners",General Practice,"Longshoot Health Centre, Scholes, Wigan",WN1 3NH,08443878500,http://www.longshootmedicalpractice.nhs.uk,Wigan,E08000010,-2.620127,53.54967
Donald Wilde Medical Centre,General Practice,"283 Rochdale Road, Oldham",OL1 2HG,01616523184,http://www.donaldwildemedicalcentre.nhs.uk,Oldham,E08000004,-2.120459,53.549464
Marus Bridge Practice,General Practice,"Chandler House, Worsley Mesnes Health Centre, Poolstock Lane, Wigan",WN3 5HL,01942481500,http://www.marusbridgepractice.nhs.uk,Wigan,E08000010,-2.643772,53.529393
Shay Lane Medical Centre - Kelman,General Practice,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,01619803835,http://www.shaylane.org,Trafford,E08000009,-2.31556,53.372189
Garden City Medical Centre,General Practice,"1a Garden City, Holcombe Brook, Bury",BL0 9TN,01204884710,,Bury,E08000002,-2.330377,53.629515
Mandalay Medical Centre,General Practice,"933 Blackburn Road, Bolton",BL1 7LR,08444771751,http://www.ehealthservice.co.uk/bolton/mandalay,Bolton,E08000001,-2.432116,53.610567
Bodey Medical Centre,General Practice,"28 Ladybarn Lane, Fallowfield, Manchester",M14 6WP,01612486644,http://www.bodey.co.uk,Manchester,E08000003,-2.214798,53.440636
Princess Road Surgery,General Practice,"471-475 Princess Road, Withington, Manchester",M20 1BH,01614457805,,Manchester,E08000003,-2.243625,53.440374
HT Practice,General Practice,"Ashton Primary Care Centre, 193 Old Street, Ashton-Under-Lyne",OL6 7SR,01613427200,http://www.htpractice.co.uk,Tameside,E08000008,-2.099981,53.485827
Park View Group Practice,General Practice,"2 Longford Road West, Reddish, Stockport",SK5 6ET,01614269500,http://www.parkviewgrouppractice.co.uk,Stockport,E08000007,-2.160577,53.445476
"Drs Adab, Chavdarov, Chen, Chew-Graham, Hill, Ratcliffe and Siebert",General Practice,"Chorlton Health Centre, 1 Nicolas Road, Chorlton-cum-Hardy, Manchester",M21 9NJ,01618814545,http://www.drschenanddavis.co.uk,Manchester,E08000003,-2.279717,53.443773
Hopwood Medical Centre,General Practice,"1-3 Walton Street, Hopwood, Heywood",OL10 2BS,01706369886,,Rochdale,E08000005,-2.212052,53.587143
Valentine Medical Centre,General Practice,"2 Smethurst Street, Blackley, Manchester",M9 8PP,01612415480,http://www.valentinemedicalcentre.co.uk,Manchester,E08000003,-2.213082,53.515702
Mount Road Surgery,General Practice,"110 Mount Road, Gorton, Manchester",M18 7BQ,01612314997,http://www.mountroadsurgery.co.uk,Manchester,E08000003,-2.1814,53.45981
Longfield Medical Practice,General Practice,"Prestwich Health Centre, Fairfax Road, Prestwich, Manchester",M25 1BT,01617730494,,Bury,E08000002,-2.28357,53.533828
Irlam Group Practice,General Practice,"523 Liverpool Road, Irlam, Manchester",M44 6ZS,01617761000,http://www.irlamgrouppractice.nhs.uk,Salford,E08000006,-2.426415,53.439142
Bramhall Park Medical Centre,General Practice,"235 Bramhall Lane South, Bramhall, Stockport",SK7 3EP,01612044221,http://www.bramhallparkmedicalcentre.co.uk,Stockport,E08000007,-2.162344,53.376037
The Gill Medical Centre,General Practice,"5 Harriet Street, Worsley, Manchester",M28 3DR,01617903033,http://www.thegillmedicalcentre.co.uk,Salford,E08000006,-2.398384,53.524288
Ashworth Street Surgery,General Practice,"85 Spotland Road, Rochdale",OL12 6RT,01706346767,http://www.ashworthstreetsurgeryrochdale.co.uk,Rochdale,E08000005,-2.165652,53.619565
Lower Broughton Medical Practice 3,General Practice,"Lower Broughton Health Centre, Great Clowes Street, Salford",M7 1RD,01612126520,,Salford,E08000006,-2.258808,53.49359
The Energise Healthy Living Centre,General Practice,"3 Douglas Green, Salford",M6 6ES,01613515050,,Salford,E08000006,-2.283601,53.497848
Hazeldene Medical Centre,General Practice,"97 Moston Lane East, New Moston, Manchester",M40 3HD,01612418039,http://www.hazeldenemanchester.nhs.uk,Manchester,E08000003,-2.161372,53.516187
Woodlands Medical Practice,General Practice,"Chadderton Town Health Centre, Chadderton, Oldham",OL9 0LH,01619098131,http://www.woodlandsmedicalpractice.com,Oldham,E08000004,-2.142182,53.545559
Heaton Moor Medical Group,General Practice,"32 Heaton Moor Road, Heaton Moor, Stockport",SK4 4NX,01614320671,http://www.hmmc.info,Stockport,E08000007,-2.180393,53.424819
Cornerstone Family Practice,General Practice,"Cornerstone Centre, Graham Street, Beswick, Manchester",M11 3AA,01612230637,http://www.cornerstonefamilypractice.co.uk,Manchester,E08000003,-2.195097,53.474422
Urban Village Medical Practice,General Practice,"Old Mill Street, Manchester",M4 6EE,01612725656,http://www.uvmp.co.uk,Manchester,E08000003,-2.219472,53.4829
Cheetham Hill Primary Care Centre,General Practice,"244 Cheetham Hill Road, Manchester",M8 8UP,01612776939,http://www.cheethamhillmedicalcentre.co.uk,Manchester,E08000003,-2.23526,53.501162
Dr Seabrook & partners,General Practice,"Cheadle Hulme Health Centre, Smithy Green, Hulme Hall Road, Cheadle",SK8 6LU,01614265300,http://www.cheadlehulmeandbridgehouse.nhs.uk,Stockport,E08000007,-2.191357,53.366475
Awburn House Medical Practice,General Practice,"Mottram Moor, Mottram, Hyde",SK14 6LA,01457763263,,Tameside,E08000008,-2.011,53.458105
Dr M B Ghafoor and Dr S A Abbasi,General Practice,"1st Floor, Nye Bevan House, Maclure Road, Rochdale",OL11 1DN,01706261999,,Rochdale,E08000005,-2.154239,53.611617
Durnford Medical Centre,General Practice,"113 Long Street, Middleton, Manchester",M24 6DL,01616432011,http://www.durnfordmc.nhs.net,Rochdale,E08000005,-2.197033,53.554038
Bradford Street Surgery,General Practice,"65 Bradford Street, Haulgh, Bolton",BL2 1HT,01204521061,http://www.thesurgerybradfordstreet.nhs.uk,Bolton,E08000001,-2.418225,53.576838
Milnrow Village Practice,General Practice,"44-48 Newhey Road, Milnrow, Rochdale",OL16 4EG,01706641409,http://www.milnrowvillagepractice.co.uk,Rochdale,E08000005,-2.106343,53.606608
Lockside Medical Centre,General Practice,"85 Huddersfield Road, Stalybridge",SK15 2PT,01613037200,http://www.locksidemedical.co.uk,Tameside,E08000008,-2.046286,53.484945
Al-Shifa Medical Centre,General Practice,"4-6 Copson Street, Withington, Manchester",M20 3HE,01614342753,,Manchester,E08000003,-2.229695,53.433705
Lowton Surgery,General Practice,"208c, Newton Road, Lowton, Warrington",WA3 2AQ,01942605135,,Wigan,E08000010,-2.561051,53.471942
Lower Broughton Medical Practice 4,General Practice,"Lower Broughton Health Centre, Great Clowes Street, Salford",M7 1RD,01618392730,,Salford,E08000006,-2.258808,53.49359
Woodside Medical Centre,General Practice,"247J Wood Street, Langley Estate, Middleton, Manchester",M24 5QL,01616439244,,Rochdale,E08000005,-2.213286,53.556347
Oldham Medical Services,General Practice,"Langham House, 368 Ashton Road, Oldham",OL8 3HF,01616244716,http://www.oldhammedicalservices.co.uk,Oldham,E08000004,-2.111235,53.525357
Park Medical Practice,General Practice,"119 Park Road, Timperley, Altrincham",WA15 6QQ,01619733485,,Trafford,E08000009,-2.327843,53.401899
Whitefield Orthodontic Clinic,Dentist,"Orthodontic Practice, 208 Bury New Road, Whitefield, Manchester",M45 6GG,01617661366,,Bury,E08000002,-2.294282,53.549146
Brooklands Medical Practice,General Practice,"594 Altrincham Road, Wythenshawe, Manchester",M23 9JH,01619983818,http://www.brooklandsmedicalpractice.co.uk,Manchester,E08000003,-2.304253,53.400982
Stamford House Medical Centre,General Practice,"2 Princess Street, Ashton Under Lyne",OL6 9QH,01613440803,http://www.stamfordhousemedicalcentre.co.uk,Tameside,E08000008,-2.078642,53.493647
Dukinfield Medical Practice,General Practice,"20-22 Concord Way, Dukinfield",SK16 4DB,01613436382,http://www.dukinfieldmedicalpractice.co.uk,Tameside,E08000008,-2.083416,53.476538
Dr Vasanth and Partners,General Practice,"Atherton Health Centre, Atherton, Manchester",M46 0LE,01942481040,,Wigan,E08000010,-2.500811,53.527489
Silverdale Medical Practice,General Practice,"Pendlebury Health Centre, 659 Bolton Road, Pendlebury, Manchester",M27 8HP,01612126565,http://www.pendleburyhealthcentre.co.uk,Salford,E08000006,-2.331475,53.518793
Bee Fold Medical Centre,General Practice,"25 Bee Fold Lane, Atherton, Manchester",M46 0BD,01942510468,,Wigan,E08000010,-2.499759,53.521372
Ashton Medical Group,General Practice,"GP Surgery, Glebe Street, Ashton Under Lyne",OL6 6HD,01613309880,,Tameside,E08000008,-2.089184,53.489361
Beech House Medical Practice,General Practice,"Beech Avenue,, Hazel Grove,, Stockport",SK7 4QR,01614836222,http://www.beechhousesurgery.co.uk,Stockport,E08000007,-2.118146,53.379406
Lever Chambers 1,General Practice,"Lever Chambers Centre for Health,, Ashburner Street,, Bolton",BL1 1SQ,01204462630,http://www.boltondoctors.co.uk,Bolton,E08000001,-2.431198,53.576864
Dr Wong and Partners,General Practice,"Old Henry Street Medical Centre, Henry Street, Leigh",WN7 2PG,01942605506,http://www.oldhenrystreet.co.uk,Wigan,E08000010,-2.51155,53.494815
Dr D. Pal & Dr M. Pal,General Practice,"Golborne Health Centre, Kidglove Road, Golborne, Warrington",WA3 3GS,01942481620,,Wigan,E08000010,-2.595495,53.47988
Mark Street Surgery,General Practice,"2 Mark Street, Rochdale",OL12 9BE,01706643183,http://www.markstreetsurgery.co.uk,Rochdale,E08000005,-2.144639,53.62423
The Maples Medical Centre,General Practice,"2 Scout Drive, Newall Green, Manchester",M23 2SY,01614988484,http://www.themaplesmc.co.uk,Manchester,E08000003,-2.286712,53.384846
Saddleworth Medical Practice,General Practice,"Smithy Lane, Uppermill, Oldham",OL3 6AH,01457872228,http://www.saddleworthmedicalpractice.com,Oldham,E08000004,-2.004957,53.548331
Blackford House Medical Centre,General Practice,"137 Croft Lane, Hollins, Bury",BL9 8QA,01617666622,http://www.blackfordhmc.co.uk,Bury,E08000002,-2.283325,53.574266
Deansgate Dental Practice,Dentist,"3-5 Deansgate, Manchester",M26 2SH,01617258090,http://www.deansgatedental.com,Bury,E08000002,-2.324757,53.559581
Monarch Medical Centre,General Practice,"65 Cross Lane, Radcliffe, Manchester",M26 2QZ,01617230123,http://www.monarchmc.nhs.uk,Bury,E08000002,-2.316823,53.564198
Oak Gables Medical Practice,General Practice,"The Oak Gables Partnership, Crompton Health Centre, High Street, Shaw, Oldham",OL2 8ST,01706888222,http://www.theoakgablespartnership.co.uk,Oldham,E08000004,-2.095994,53.574817
The Sides Medical Practice,General Practice,"The Sides Medical Centre, Moorside Road, Swinton, Manchester",M27 0EW,01617941604,http://www.sidesmedicalcentre.co.uk,Salford,E08000006,-2.354331,53.505442
Wilbraham Surgery,General Practice,"515 Wilbraham Road, Chorlton-Cum-Hardy, Manchester",M21 0UF,01618816120,,Manchester,E08000003,-2.271518,53.442318
Delamere Medical Practice,General Practice,"Delamere Avenue, Stretford, Manchester",M32 0DF,01618640200,http://www.delameremedicalcentre.co.uk,Trafford,E08000009,-2.307365,53.450887
Al-Fal Medical Group - Pikes Lane Health Centre,General Practice,"The Pikes Lane Centre, Deane Road, Bolton",BL3 5HP,01204463330,,Bolton,E08000001,-2.446348,53.572728
Whitley Road Medical Centre,General Practice,"1 Whitley Road, Collyhurst, Manchester",M40 7QH,01612054407,,Manchester,E08000003,-2.2227,53.49493
Haughton Thornley Medical Centres,General Practice,"Thornley House Medical Centre, Thornley Street, Hyde",SK14 1JY,01613677910,http://www.htmc.co.uk,Tameside,E08000008,-2.076116,53.446746
Stockport Medical Group,General Practice,"1-3 Avondale Road, Edgeley, Stockport",SK3 9NX,01614265333,http://www.stockportmedicalgroup.nhs.uk,Stockport,E08000007,-2.177788,53.402873
St Gabriel's Medical Centre,General Practice,"4 Bishops Road, Prestwich, Manchester",M25 0HT,01617731791,,Bury,E08000002,-2.265791,53.520809
Conway Road Medical Practice,General Practice,"Conway Road Health Centre, 80a Conway Road, Sale",M33 2TB,01619731151,http://www.conwayroadsurgery.co.uk,Trafford,E08000009,-2.303561,53.417873
Wellfield Medical Centre,General Practice,"55 Crescent Road, Crumpsall, Manchester",M8 9JT,01617402213,http://www.wellfieldmedicalcentre.com,Manchester,E08000003,-2.242019,53.512545
Dr I K Babar & Partners,General Practice,"The Croft Shifa Health Centre, Floor 2, Belfield Road, Rochdale",OL16 2UP,01706261883,http://www.croftshifahealthcentre.co.uk,Rochdale,E08000005,-2.14084,53.622824
Quayside Medical Practice,General Practice,"Failsworth District Centre, Ashton Road West, Failsworth, Manchester",M35 0AD,01616811818,http://www.quaysidemedicalpractice.co.uk,Oldham,E08000004,-2.156747,53.509855
The Singh Medical Practice,General Practice,"The Harpurhey Health Centre, 1 Church Lane, Harpurhey, Manchester",M9 4BE,01618612408,,Manchester,E08000003,-2.213622,53.512042
Heaton Mersey Medical Practice,General Practice,"460 Didsbury Road, Heaton Mersey, Stockport",SK4 3BT,01614269400,http://www.heatonmerseymedicalpractice.co.uk,Stockport,E08000007,-2.205118,53.412519
Partington Family Practice,General Practice,"Partington Health Centre, Central Road, Partington, Manchester",M31 4FY,01617757033,http://www.drdeweeverandpartners.co.uk,Trafford,E08000009,-2.425016,53.416781
The Dawes Family Practice,General Practice,"83 Spotland Road, Rochdale",OL12 6RX,01706644040,http://www.dawesfp.gpsurgery.net,Rochdale,E08000005,-2.165423,53.619474
Barlow Medical Centre,General Practice,"828 Wilmslow Road, Didsbury, Manchester",M20 2RN,01614459000,http://www.barlowmed.com,Manchester,E08000003,-2.231434,53.413163
Dr Ngan and Partners,General Practice,"The Vallance Centre, Brunswick Street, Manchester",M13 9UJ,01612741500,,Manchester,E08000003,-2.224542,53.469786
Adswood Road Surgery,General Practice,"270 Adswood Road, Adswood, Stockport",SK3 8PN,01614269770,http://www.adswoodsurgery.co.uk,Stockport,E08000007,-2.169912,53.389481
Gorton Medical Centre,General Practice,"46 Wellington Street, Gorton, Manchester",M18 8LJ,01612231113,,Manchester,E08000003,-2.171985,53.463168
Standish Medical Practice,General Practice,"49 High Street, Wigan",WN6 0HD,01257421909,http://www.standishmedicalpractice.nhs.uk,Wigan,E08000010,-2.660666,53.584568
Peterloo Medical Centre,General Practice,"133-137 Manchester Old Road, Middleton, Manchester",M24 4DZ,01616435005,http://www.peterloomc.co.uk,Rochdale,E08000005,-2.20616,53.54676
Florence House Medical Practice,General Practice,"Ashton Old Road,, Higher Openshaw,, Manchester",M11 1JG,01613702133,http://www.florencehousesurgery.co.uk,Manchester,E08000003,-2.162591,53.47268
Bradshaw Medical Partnership,General Practice,"Bradshaw Medical Centre, Bradshaw Street, Orrell, Wigan",WN5 0AB,01942483900,http://www.bradshawmedicalcentre.nhs.uk,Wigan,E08000010,-2.688594,53.537889
Shevington Surgery,General Practice,"The Surgery, Houghton Lane, Shevington, Wigan",WN6 8ET,01942483777,http://www.shevington-surgery.co.uk,Wigan,E08000010,-2.69942,53.574041
The Hive Health Centre,General Practice,"Clough Street,, Middleton,, Manchester",M24 2YJ,01616544103,http://www.thehivehealthcentre.co.uk,Rochdale,E08000005,-2.187672,53.55683
Langworthy Medical Practice,General Practice,"250 Langworthy Road, Salford",M6 5WW,01617379244,http://www.langworthymedicalpractice.co.uk,Salford,E08000006,-2.294771,53.489371
Heald Green Health Centre 1,General Practice,"Finney Lane, Heald Green, Cheadle",SK8 3JD,01614269000,http://www.drdeanandpartners.co.uk,Stockport,E08000007,-2.229276,53.369878
The Chandler Surgery,General Practice,"Chandler House, Worsley Mesnes Health Centre, Poolstock Lane, Wigan",WN3 5HL,01942481440,http://www.chandlersurgery.nhs.uk,Wigan,E08000010,-2.643772,53.529393
CH Medical,General Practice,"Fields New Road Primary Care Centre, Chadderton, Oldham",OL9 8NH,0161785924,http://www.ch-medical.co.uk,Oldham,E08000004,-2.145068,53.533205
St Chads Medical Practice,General Practice,"St Chads Centre, Lime Green Parade, Lime Green, Oldham",OL8 3HH,0161620161,http://www.stchadsmedicalpractice.co.uk,Oldham,E08000004,-2.126789,53.515222
King Street Medical Centre,General Practice,"96-98 King Street, Dukinfield",SK16 4JZ,01613301142,http://www.kingstreetmedicalcentre.co.uk,Tameside,E08000008,-2.093455,53.478589
Northern Moor Medical Practice,General Practice,"216 Wythenshawe Road, Northern Moor, Manchester",M23 0PH,01619982503,,Manchester,E08000003,-2.285109,53.408049
Firsway Health Centre,General Practice,"121 Firsway, Sale",M33 4BR,01619050310,http://www.firswayhealthcentre.co.uk,Trafford,E08000009,-2.355468,53.421289
Manor Medical Practice,General Practice,"Offerton Health Centre, 10 Offerton Lane, Offerton, Stockport",SK2 5AR,01614269166,http://www.manormedical.co.uk,Stockport,E08000007,-2.136713,53.403467
The Northenden Group Practice,General Practice,"489 Palatine Road, Northenden, Manchester",M22 4DH,01619983206,,Manchester,E08000003,-2.265032,53.406431
The Arch Medical Practice,General Practice,"175 Royce Road, Hulme, Manchester",M15 5TJ,01612260606,http://www.thearchmedicalpractice.co.uk,Manchester,E08000003,-2.249612,53.46774
Crompton View Surgery,General Practice,"Crompton Health Centre, 501 Crompton Way, Bolton",BL1 8UP,01204463090,,Bolton,E08000001,-2.415226,53.597486
Dr Hazem Lloyd,General Practice,"Cedar House, 82 Bramhall Lane, Davenport, Stockport",SK2 6JG,01614265198,,Stockport,E08000007,-2.153043,53.393784
Fairfax Group Practice,General Practice,"Prestwich Health Centre, Fairfax Road, Prestwich, Manchester",M25 1BT,01617732483,http://www.fairfaxgrouppractice.nhs.uk,Bury,E08000002,-2.28357,53.533828
Dalefield Surgery,General Practice,"Avondale Health Centre, Avondale Street, Bolton",BL1 4JP,01204462880,http://www.dalefieldsurgery.nhs.uk,Bolton,E08000001,-2.451813,53.588167
Withers & Ripley Dental Surgery,Dentist,"794 Bury Road, Breightment, Bolton",BL2 6PA,01204524046,,Bolton,E08000001,-2.385653,53.580678
Denton Medical Practice,General Practice,"100 Ashton Road, Denton, Manchester",M34 3JE,01613208788,http://www.dentonmedical.co.uk,Tameside,E08000008,-2.115509,53.45991
Walkden Medical Practice,General Practice,"2 Hodge Road, Worsley, Manchester",M28 3AT,01617025310,http://www.walkdenmedicalcentre.co.uk,Salford,E08000006,-2.397527,53.522942
Redbank Group Practice,General Practice,"Sun Suite 2nd Floor Radcliffe Primary Care Centre, 69 Church Street West,, Radcliffe",M26 3XA,01617242040,http://www.redbankgp.nhs.uk,Bury,E08000002,-2.363787,53.570535
The RLC Surgery,General Practice,"Star Suite 2nd Floor Radcliffe Primary Care Centre 69 Church Street West, Radcliffe, Manchester",M26 2SP,01617242080,http://www.therlc.co.uk,Bury,E08000002,-2.323706,53.560143
Mile Lane Surgery,General Practice,"Mile Lane Health Centre, 80 Mile Lane, Bury",BL8 2JR,01617647804,http://www.milelanehc.nhs.uk,Bury,E08000002,-2.335248,53.587814
Gatley Group Practice,General Practice,"Old Hall Road, Gatley, Cheadle",SK8 4DG,01614265100,http://www.gatleymedicalcentre.co.uk,Stockport,E08000007,-2.235344,53.393794
Dr Anis and Anis,General Practice,"Golborne Health Centre, Kidglove Road, Golborne, Warrington",WA3 3GS,01942481600,,Wigan,E08000010,-2.595495,53.47988
M Ullah,General Practice,"Platt Bridge Health Centre, Rivington Avenue, Platt Bridge, Wigan",WN2 5NG,01942482370,,Wigan,E08000010,-2.595925,53.522279
Marple Bridge Surgery,General Practice,"Town Street, Marple Bridge, Stockport",SK6 5AA,01614272049,http://www.MarpleBridgeSurgery.nhs.uk,Stockport,E08000007,-2.053323,53.400594
Leigh Family Practice,General Practice,"Bridgewater Medical Centre, Henry Street, Leigh",WN7 2PE,01942481830,http://www.ssphealth.com,Wigan,E08000010,-2.511927,53.493519
Marsh Green Medical Practice,General Practice,"Harrow Road, Marsh Green, Wigan",WN5 0QL,01942510468,http://www.ssphealth.com,Wigan,E08000010,-2.667437,53.549263
Poplar Street Surgery,General Practice,"Poplar Street, Tyldesley, Manchester",M29 8AX,01942510468,http://www.ssphealth.com,Wigan,E08000010,-2.468999,53.516715
Dr Devadeep Gupta,General Practice,"Littleborough Health Centre, Featherstall Road, Littleborough",OL15 8HF,01706374990,,Rochdale,E08000005,-2.103349,53.642995
